3.22,1.2588e-07
3.23,1.2264e-07
3.24,1.1964e-07
3.25,1.1687e-07
3.26,1.1434e-07
3.27,1.1201e-07
3.28,1.0989e-07
3.29,1.0795e-07
3.3,1.062e-07
3.31,1.0461e-07
3.32,1.0319e-07
3.33,1.0191e-07
3.34,1.0077e-07
3.35,9.9764e-08
3.36,9.8872e-08
3.37,9.8087e-08
3.38,9.7396e-08
3.39,9.6789e-08
3.4,9.6253e-08
3.41,9.5773e-08
3.42,9.5336e-08
3.43,9.4926e-08
3.44,9.4528e-08
3.45,9.4123e-08
3.46,9.3694e-08
3.47,9.3222e-08
3.48,9.2689e-08
3.49,9.2074e-08
3.5,9.136e-08
3.51,9.0528e-08
3.52,8.9563e-08
3.53,8.8451e-08
3.54,8.718e-08
3.55,8.5744e-08
3.56,8.4139e-08
3.57,8.2365e-08
3.58,8.0427e-08
3.59,7.8336e-08
3.6,7.6105e-08
3.61,7.375e-08
3.62,7.1293e-08
3.63,6.8755e-08
3.64,6.6159e-08
3.65,6.3529e-08
3.66,6.0888e-08
3.67,5.8257e-08
3.68,5.5657e-08
3.69,5.3105e-08
3.7,5.0616e-08
3.71,4.8203e-08
3.72,4.5876e-08
3.73,4.3642e-08
3.74,4.1508e-08
3.75,3.9475e-08
3.76,3.7547e-08
3.77,3.5723e-08
3.78,3.4001e-08
3.79,3.238e-08
3.8,3.0857e-08
3.81,2.9428e-08
3.82,2.809e-08
3.83,2.6839e-08
3.84,2.5669e-08
3.85,2.4577e-08
3.86,2.3558e-08
3.87,2.2608e-08
3.88,2.1723e-08
3.89,2.0899e-08
3.9,2.0132e-08
3.91,1.9418e-08
3.92,1.8753e-08
3.93,1.8135e-08
3.94,1.7561e-08
3.95,1.7026e-08
3.96,1.6528e-08
3.97,1.6066e-08
3.98,1.5635e-08
3.99,1.5233e-08
4,1.4859e-08
4.01,1.451e-08
4.02,1.4184e-08
4.03,1.3878e-08
4.04,1.359e-08
4.05,1.3319e-08
4.06,1.3062e-08
4.07,1.2817e-08
4.08,1.2582e-08
4.09,1.2356e-08
4.1,1.2134e-08
4.11,1.1916e-08
4.12,1.17e-08
4.13,1.1483e-08
4.14,1.1262e-08
4.15,1.1037e-08
4.16,1.0805e-08
4.17,1.0564e-08
4.18,1.0312e-08
4.19,1.0048e-08
4.2,9.7723e-09
4.21,9.483e-09
4.22,9.1802e-09
4.23,8.8644e-09
4.24,8.5365e-09
4.25,8.1976e-09
4.26,7.8496e-09
4.27,7.4945e-09
4.28,7.1348e-09
4.29,6.7729e-09
4.3,6.4116e-09
4.31,6.0534e-09
4.32,5.7009e-09
4.33,5.3564e-09
4.34,5.0219e-09
4.35,4.6991e-09
4.36,4.3894e-09
4.37,4.094e-09
4.38,3.8135e-09
4.39,3.5483e-09
4.4,3.2987e-09
4.41,3.0646e-09
4.42,2.8457e-09
4.43,2.6416e-09
4.44,2.4517e-09
4.45,2.2755e-09
4.46,2.1122e-09
4.47,1.961e-09
4.48,1.8214e-09
4.49,1.6924e-09
4.5,1.5734e-09
4.51,1.4636e-09
4.52,1.3624e-09
4.53,1.2691e-09
4.54,1.1831e-09
4.55,1.1039e-09
4.56,1.0308e-09
4.57,9.6339e-10
4.58,9.0122e-10
4.59,8.4384e-10
4.6,7.9085e-10
4.61,7.419e-10
4.62,6.9664e-10
4.63,6.5478e-10
4.64,6.1603e-10
4.65,5.8014e-10
4.66,5.4687e-10
4.67,5.1601e-10
4.68,4.8737e-10
4.69,4.6076e-10
4.7,4.3602e-10
4.71,4.1301e-10
4.72,3.9158e-10
4.73,3.7162e-10
4.74,3.53e-10
4.75,3.3563e-10
4.76,3.1941e-10
4.77,3.0425e-10
4.78,2.9007e-10
4.79,2.768e-10
4.8,2.6438e-10
4.81,2.5273e-10
4.82,2.4181e-10
4.83,2.3156e-10
4.84,2.2193e-10
4.85,2.1288e-10
4.86,2.0438e-10
4.87,1.9637e-10
4.88,1.8884e-10
4.89,1.8174e-10
4.9,1.7505e-10
4.91,1.6873e-10
4.92,1.6278e-10
4.93,1.5716e-10
4.94,1.5184e-10
4.95,1.4682e-10
4.96,1.4208e-10
4.97,1.3759e-10
4.98,1.3334e-10
4.99,1.2931e-10
5,1.255e-10
5.01,1.2189e-10
5.02,1.1847e-10
5.03,1.1522e-10
5.04,1.1214e-10
5.05,1.0922e-10
5.06,1.0645e-10
5.07,1.0382e-10
5.08,1.0132e-10
5.09,9.8948e-11
5.1,9.6694e-11
5.11,9.4553e-11
5.12,9.2519e-11
5.13,9.0586e-11
5.14,8.8749e-11
5.15,8.7003e-11
5.16,8.5345e-11
5.17,8.3769e-11
5.18,8.2271e-11
5.19,8.0848e-11
5.2,7.9497e-11
5.21,7.8213e-11
5.22,7.6995e-11
5.23,7.5838e-11
5.24,7.474e-11
5.25,7.3699e-11
5.26,7.2711e-11
5.27,7.1775e-11
5.28,7.0889e-11
5.29,7.0049e-11
5.3,6.9255e-11
5.31,6.8504e-11
5.32,6.7795e-11
5.33,6.7125e-11
5.34,6.6493e-11
5.35,6.5897e-11
5.36,6.5336e-11
5.37,6.4809e-11
5.38,6.4314e-11
5.39,6.3849e-11
5.4,6.3413e-11
5.41,6.3005e-11
5.42,6.2624e-11
5.43,6.2268e-11
5.44,6.1937e-11
5.45,6.1628e-11
5.46,6.1341e-11
5.47,6.1075e-11
5.48,6.0828e-11
5.49,6.06e-11
5.5,6.0388e-11
5.51,6.0193e-11
5.52,6.0013e-11
5.53,5.9846e-11
5.54,5.9692e-11
5.55,5.955e-11
5.56,5.9418e-11
5.57,5.9295e-11
5.58,5.918e-11
5.59,5.9072e-11
5.6,5.8969e-11
5.61,5.8871e-11
5.62,5.8777e-11
5.63,5.8684e-11
5.64,5.8593e-11
5.65,5.8501e-11
5.66,5.8408e-11
5.67,5.8313e-11
5.68,5.8213e-11
5.69,5.811e-11
5.7,5.8e-11
5.71,5.7884e-11
5.72,5.776e-11
5.73,5.7627e-11
5.74,5.7485e-11
5.75,5.7332e-11
5.76,5.7168e-11
5.77,5.6992e-11
5.78,5.6803e-11
5.79,5.6601e-11
5.8,5.6386e-11
5.81,5.6157e-11
5.82,5.5913e-11
5.83,5.5654e-11
5.84,5.5381e-11
5.85,5.5094e-11
5.86,5.4791e-11
5.87,5.4474e-11
5.88,5.4143e-11
5.89,5.3798e-11
5.9,5.3439e-11
5.91,5.3068e-11
5.92,5.2683e-11
5.93,5.2287e-11
5.94,5.188e-11
5.95,5.1463e-11
5.96,5.1036e-11
5.97,5.06e-11
5.98,5.0156e-11
5.99,4.9706e-11
6,4.9249e-11
6.01,4.8787e-11
6.02,4.8321e-11
6.03,4.7852e-11
6.04,4.7381e-11
6.05,4.6908e-11
6.06,4.6434e-11
6.07,4.5962e-11
6.08,4.549e-11
6.09,4.502e-11
6.1,4.4554e-11
6.11,4.4091e-11
6.12,4.3633e-11
6.13,4.3179e-11
6.14,4.2731e-11
6.15,4.229e-11
6.16,4.1856e-11
6.17,4.1429e-11
6.18,4.1009e-11
6.19,4.0599e-11
6.2,4.0197e-11
6.21,3.9804e-11
6.22,3.942e-11
6.23,3.9046e-11
6.24,3.8683e-11
6.25,3.8329e-11
6.26,3.7986e-11
6.27,3.7653e-11
6.28,3.7331e-11
6.29,3.702e-11
6.3,3.672e-11
6.31,3.6431e-11
6.32,3.6153e-11
6.33,3.5886e-11
6.34,3.5629e-11
6.35,3.5384e-11
6.36,3.515e-11
6.37,3.4927e-11
6.38,3.4714e-11
6.39,3.4512e-11
6.4,3.4321e-11
6.41,3.4141e-11
6.42,3.3971e-11
6.43,3.3811e-11
6.44,3.3662e-11
6.45,3.3522e-11
6.46,3.3393e-11
6.47,3.3273e-11
6.48,3.3163e-11
6.49,3.3062e-11
6.5,3.297e-11
6.51,3.2888e-11
6.52,3.2814e-11
6.53,3.2748e-11
6.54,3.2691e-11
6.55,3.2642e-11
6.56,3.2601e-11
6.57,3.2568e-11
6.58,3.2541e-11
6.59,3.2522e-11
6.6,3.2509e-11
6.61,3.2503e-11
6.62,3.2503e-11
6.63,3.2509e-11
6.64,3.252e-11
6.65,3.2537e-11
6.66,3.2558e-11
6.67,3.2583e-11
6.68,3.2612e-11
6.69,3.2645e-11
6.7,3.2681e-11
6.71,3.272e-11
6.72,3.2762e-11
6.73,3.2805e-11
6.74,3.2849e-11
6.75,3.2895e-11
6.76,3.2941e-11
6.77,3.2987e-11
6.78,3.3033e-11
6.79,3.3078e-11
6.8,3.3122e-11
6.81,3.3164e-11
6.82,3.3203e-11
6.83,3.324e-11
6.84,3.3274e-11
6.85,3.3304e-11
6.86,3.333e-11
6.87,3.3352e-11
6.88,3.3368e-11
6.89,3.338e-11
6.9,3.3386e-11
6.91,3.3386e-11
6.92,3.3379e-11
6.93,3.3367e-11
6.94,3.3347e-11
6.95,3.3321e-11
6.96,3.3288e-11
6.97,3.3247e-11
6.98,3.3199e-11
6.99,3.3144e-11
7,3.3081e-11
7.01,3.3011e-11
7.02,3.2933e-11
7.03,3.2848e-11
7.04,3.2756e-11
7.05,3.2657e-11
7.06,3.2552e-11
7.07,3.2439e-11
7.08,3.2321e-11
7.09,3.2196e-11
7.1,3.2066e-11
7.11,3.193e-11
7.12,3.1789e-11
7.13,3.1643e-11
7.14,3.1493e-11
7.15,3.134e-11
7.16,3.1182e-11
7.17,3.1022e-11
7.18,3.0859e-11
7.19,3.0694e-11
7.2,3.0527e-11
7.21,3.0358e-11
7.22,3.0188e-11
7.23,3.0018e-11
7.24,2.9848e-11
7.25,2.9678e-11
7.26,2.9508e-11
7.27,2.9339e-11
7.28,2.9172e-11
7.29,2.9006e-11
7.3,2.8842e-11
7.31,2.8681e-11
7.32,2.8522e-11
7.33,2.8365e-11
7.34,2.8212e-11
7.35,2.8062e-11
7.36,2.7916e-11
7.37,2.7773e-11
7.38,2.7635e-11
7.39,2.75e-11
7.4,2.737e-11
7.41,2.7244e-11
7.42,2.7123e-11
7.43,2.7006e-11
7.44,2.6895e-11
7.45,2.6788e-11
7.46,2.6685e-11
7.47,2.6588e-11
7.48,2.6496e-11
7.49,2.6409e-11
7.5,2.6327e-11
7.51,2.625e-11
7.52,2.6178e-11
7.53,2.6111e-11
7.54,2.605e-11
7.55,2.5993e-11
7.56,2.5941e-11
7.57,2.5894e-11
7.58,2.5851e-11
7.59,2.5814e-11
7.6,2.5781e-11
7.61,2.5752e-11
7.62,2.5728e-11
7.63,2.5709e-11
7.64,2.5693e-11
7.65,2.5681e-11
7.66,2.5674e-11
7.67,2.567e-11
7.68,2.5669e-11
7.69,2.5672e-11
7.7,2.5678e-11
7.71,2.5687e-11
7.72,2.5699e-11
7.73,2.5713e-11
7.74,2.573e-11
7.75,2.5749e-11
7.76,2.5769e-11
7.77,2.5792e-11
7.78,2.5816e-11
7.79,2.5841e-11
7.8,2.5867e-11
7.81,2.5894e-11
7.82,2.5921e-11
7.83,2.5948e-11
7.84,2.5975e-11
7.85,2.6002e-11
7.86,2.6029e-11
7.87,2.6054e-11
7.88,2.6079e-11
7.89,2.6102e-11
7.9,2.6123e-11
7.91,2.6143e-11
7.92,2.616e-11
7.93,2.6176e-11
7.94,2.6189e-11
7.95,2.6199e-11
7.96,2.6206e-11
7.97,2.6211e-11
7.98,2.6212e-11
7.99,2.621e-11
8,2.6205e-11
8.01,2.6196e-11
8.02,2.6183e-11
8.03,2.6167e-11
8.04,2.6147e-11
8.05,2.6123e-11
8.06,2.6096e-11
8.07,2.6064e-11
8.08,2.6029e-11
8.09,2.5991e-11
8.1,2.5948e-11
8.11,2.5903e-11
8.12,2.5853e-11
8.13,2.5801e-11
8.14,2.5745e-11
8.15,2.5686e-11
8.16,2.5624e-11
8.17,2.556e-11
8.18,2.5493e-11
8.19,2.5424e-11
8.2,2.5352e-11
8.21,2.5279e-11
8.22,2.5203e-11
8.23,2.5127e-11
8.24,2.5049e-11
8.25,2.497e-11
8.26,2.489e-11
8.27,2.4809e-11
8.28,2.4728e-11
8.29,2.4647e-11
8.3,2.4566e-11
8.31,2.4485e-11
8.32,2.4405e-11
8.33,2.4325e-11
8.34,2.4247e-11
8.35,2.4169e-11
8.36,2.4093e-11
8.37,2.4018e-11
8.38,2.3944e-11
8.39,2.3873e-11
8.4,2.3803e-11
8.41,2.3735e-11
8.42,2.367e-11
8.43,2.3607e-11
8.44,2.3546e-11
8.45,2.3488e-11
8.46,2.3432e-11
8.47,2.3379e-11
8.48,2.3329e-11
8.49,2.3282e-11
8.5,2.3237e-11
8.51,2.3196e-11
8.52,2.3157e-11
8.53,2.3122e-11
8.54,2.3089e-11
8.55,2.306e-11
8.56,2.3033e-11
8.57,2.301e-11
8.58,2.2989e-11
8.59,2.2972e-11
8.6,2.2957e-11
8.61,2.2946e-11
8.62,2.2937e-11
8.63,2.293e-11
8.64,2.2927e-11
8.65,2.2926e-11
8.66,2.2927e-11
8.67,2.2931e-11
8.68,2.2937e-11
8.69,2.2945e-11
8.7,2.2955e-11
8.71,2.2967e-11
8.72,2.2981e-11
8.73,2.2997e-11
8.74,2.3014e-11
8.75,2.3032e-11
8.76,2.3051e-11
8.77,2.3072e-11
8.78,2.3093e-11
8.79,2.3115e-11
8.8,2.3137e-11
8.81,2.316e-11
8.82,2.3183e-11
8.83,2.3205e-11
8.84,2.3228e-11
8.85,2.325e-11
8.86,2.3271e-11
8.87,2.3292e-11
8.88,2.3312e-11
8.89,2.3331e-11
8.9,2.3348e-11
8.91,2.3364e-11
8.92,2.3379e-11
8.93,2.3392e-11
8.94,2.3403e-11
8.95,2.3412e-11
8.96,2.3419e-11
8.97,2.3424e-11
8.98,2.3427e-11
8.99,2.3427e-11
9,2.3425e-11
9.01,2.342e-11
9.02,2.3413e-11
9.03,2.3403e-11
9.04,2.3391e-11
9.05,2.3376e-11
9.06,2.3359e-11
9.07,2.3339e-11
9.08,2.3317e-11
9.09,2.3292e-11
9.1,2.3265e-11
9.11,2.3236e-11
9.12,2.3204e-11
9.13,2.3171e-11
9.14,2.3135e-11
9.15,2.3097e-11
9.16,2.3058e-11
9.17,2.3017e-11
9.18,2.2974e-11
9.19,2.2931e-11
9.2,2.2885e-11
9.21,2.2839e-11
9.22,2.2792e-11
9.23,2.2745e-11
9.24,2.2696e-11
9.25,2.2648e-11
9.26,2.2599e-11
9.27,2.255e-11
9.28,2.2501e-11
9.29,2.2452e-11
9.3,2.2404e-11
9.31,2.2357e-11
9.32,2.231e-11
9.33,2.2264e-11
9.34,2.2219e-11
9.35,2.2175e-11
9.36,2.2133e-11
9.37,2.2092e-11
9.38,2.2052e-11
9.39,2.2015e-11
9.4,2.1979e-11
9.41,2.1944e-11
9.42,2.1912e-11
9.43,2.1882e-11
9.44,2.1854e-11
9.45,2.1828e-11
9.46,2.1805e-11
9.47,2.1783e-11
9.48,2.1764e-11
9.49,2.1748e-11
9.5,2.1734e-11
9.51,2.1722e-11
9.52,2.1713e-11
9.53,2.1706e-11
9.54,2.1701e-11
9.55,2.1699e-11
9.56,2.17e-11
9.57,2.1702e-11
9.58,2.1707e-11
9.59,2.1715e-11
9.6,2.1724e-11
9.61,2.1736e-11
9.62,2.175e-11
9.63,2.1766e-11
9.64,2.1784e-11
9.65,2.1803e-11
9.66,2.1824e-11
9.67,2.1847e-11
9.68,2.1872e-11
9.69,2.1898e-11
9.7,2.1925e-11
9.71,2.1953e-11
9.72,2.1983e-11
9.73,2.2013e-11
9.74,2.2044e-11
9.75,2.2075e-11
9.76,2.2107e-11
9.77,2.2139e-11
9.78,2.2172e-11
9.79,2.2204e-11
9.8,2.2236e-11
9.81,2.2268e-11
9.82,2.2299e-11
9.83,2.233e-11
9.84,2.2359e-11
9.85,2.2388e-11
9.86,2.2416e-11
9.87,2.2443e-11
9.88,2.2468e-11
9.89,2.2491e-11
9.9,2.2513e-11
9.91,2.2534e-11
9.92,2.2552e-11
9.93,2.2568e-11
9.94,2.2583e-11
9.95,2.2595e-11
9.96,2.2606e-11
9.97,2.2614e-11
9.98,2.2619e-11
9.99,2.2623e-11
10,1.1312e-11
